ID,StationName,Y,X,State,City,Elevation
00003029,LA PURISIMA,1497847.4846920972,1605133.2783991944,BAJA CALIFORNIA SUR,COMONDU,95.0
00003030,LA RIBERA,1730293.9200312914,1305415.079441092,BAJA CALIFORNIA SUR,LOS CABOS,15.0
00003031,LA SOLEDAD NTE,1597358.583084315,1447206.9870035835,BAJA CALIFORNIA SUR,LA PAZ,340.0
00003032,LAS BARRACAS,1743094.809460233,1290955.8574412388,BAJA CALIFORNIA SUR,LOS CABOS,12.0
00003033,LAS CRUCES,1524013.862581918,1516585.4015265729,BAJA CALIFORNIA SUR,COMONDU,40.0
00003034,LAS LAGUNAS,1362701.1127971774,1772333.79597397,BAJA CALIFORNIA SUR,MULEGE,20.0
00003035,LORETO (DGE),1569559.8878221316,1581569.322107424,BAJA CALIFORNIA SUR,LORETO,20.0
00003036,LOS DIVISADEROS,1675692.7776283817,1341047.7920022998,BAJA CALIFORNIA SUR,LA PAZ,490.0
00003037,SAN JUAN DE LOS PLANES,1697076.6694038634,1348122.5413679078,BAJA CALIFORNIA SUR,LA PAZ,20.0
00003038,MULEGE,1512539.8799640867,1682302.0295379267,BAJA CALIFORNIA SUR,MULEGE,10.0
00003039,OJO DE AGUA,1508177.429624169,1620136.779683436,BAJA CALIFORNIA SUR,COMONDU,180.0
00003040,EL CIRUELITO,1678632.958925047,1339226.0014898404,BAJA CALIFORNIA SUR,LA PAZ,620.0
00003041,PATROCINIO,1431737.452014376,1680634.640175645,BAJA CALIFORNIA SUR,MULEGE,249.0
00003042,LAS POCITAS,1581589.9141689567,1401741.9703206804,BAJA CALIFORNIA SUR,LA PAZ,50.0
00003043,PUERTO ADOLFO LOPEZ MATEOS,1486875.0222751428,1496848.8875133651,BAJA CALIFORNIA SUR,COMONDU,10.0
00003044,SAN LUCAS,1491841.523158501,1720564.5127811963,BAJA CALIFORNIA SUR,MULEGE,6.0
00003045,PUERTO SAN CARLOS,1483741.7853523195,1452479.6130611873,BAJA CALIFORNIA SUR,COMONDU,10.0
00003046,PUERTO CORTES (OBS),1510366.9811828476,1415987.8805305765,BAJA CALIFORNIA SUR,COMONDU,10.0
00003047,PUNTA ABREOJOS,1354092.2425300102,1675047.7085590377,BAJA CALIFORNIA SUR,MULEGE,20.0
00003048,BOCA DE LA SIERRA,1705624.065251078,1283362.244829916,BAJA CALIFORNIA SUR,LOS CABOS,467.0
00003049,SAN ANTONIO SUR,1683727.3103645644,1331092.85261132,BAJA CALIFORNIA SUR,LA PAZ,400.0
00003050,SAN BARTOLO,1705400.1462293398,1322688.803725203,BAJA CALIFORNIA SUR,LA PAZ,395.0
00003051,SAN FELIPE,1700175.5367871448,1253110.4066419576,BAJA CALIFORNIA SUR,LOS CABOS,380.0
00003052,SAN IGNACIO,1428053.021054233,1733815.5685171823,BAJA CALIFORNIA SUR,MULEGE,150.0
00003053,SAN JACINTO,1679216.8851444619,1268524.054736054,BAJA CALIFORNIA SUR,LA PAZ,95.0
00003054,SAN JAVIER,1548480.1343457876,1566657.8231918265,BAJA CALIFORNIA SUR,LORETO,200.0
00003055,SAN JOSE DE GRACIA,1437232.0043868043,1654551.2845711906,BAJA CALIFORNIA SUR,MULEGE,140.0
00003056,SAN JOSE DEL CABO,1714923.1935116877,1248019.8156502044,BAJA CALIFORNIA SUR,LOS CABOS,10.0
00003057,SAN JUANICO,1458248.0615699915,1616271.0069359709,BAJA CALIFORNIA SUR,COMONDU,20.0
00003058,SAN PEDRO,1663677.1214238985,1345260.4510505563,BAJA CALIFORNIA SUR,LA PAZ,190.0
00003060,SANTA GERTRUDIS,1680401.1738335094,1301094.0244987288,BAJA CALIFORNIA SUR,LA PAZ,520.0
00003061,SANTA ROSALIA (DGE),1487928.4019265296,1733854.3501127746,BAJA CALIFORNIA SUR,MULEGE,10.0
00003062,SANTIAGO,1716209.796569385,1293482.166826064,BAJA CALIFORNIA SUR,LOS CABOS,132.0
00003063,SANTO DOMINGO,1508712.0713757314,1527918.653324051,BAJA CALIFORNIA SUR,COMONDU,18.0
00003064,SIERRA DE LA LAGUNA,1678327.3331668442,1302896.5566232128,BAJA CALIFORNIA SUR,LA PAZ,85.0
00003065,TEPENTU,1564729.3881088514,1480119.625090047,BAJA CALIFORNIA SUR,COMONDU,180.0
00003066,TODOS SANTOS (DGE),1664769.799832377,1292636.1066690409,BAJA CALIFORNIA SUR,LA PAZ,10.0
00003067,YENEKA,1708775.9471260598,1270566.4460381928,BAJA CALIFORNIA SUR,LOS CABOS,160.0
00003068,VILLA CONSTITUCION,1529766.8816701293,1475872.7138105934,BAJA CALIFORNIA SUR,COMONDU,50.0
00003069,VILLA INSURGENTES,1521053.9154802961,1501810.5872164108,BAJA CALIFORNIA SUR,COMONDU,30.0
00003070,VIZCAINO,1310692.9993162714,1819150.6935828247,BAJA CALIFORNIA SUR,MULEGE,77.0
00003072,EL COYOTE,1519039.5902222903,1669095.5938271384,BAJA CALIFORNIA SUR,MULEGE,6.0
00003073,GUSTAVO DIAZ ORDAZ,1375245.1582548365,1776559.8167903144,BAJA CALIFORNIA SUR,MULEGE,80.0
00003074,LA PAZ (DGE),1657718.3515158258,1368747.2400351532,BAJA CALIFORNIA SUR,LA PAZ,16.0
00003075,SAN PEDRO DE LA PRESA,1598275.7727865255,1450676.504036563,BAJA CALIFORNIA SUR,LA PAZ,240.0
00003076,TODOS SANTOS (SMN),1666702.22826766,1287867.0522823685,BAJA CALIFORNIA SUR,LA PAZ,40.0
00003077,EL CARRIZAL,1661927.431304602,1326665.398957015,BAJA CALIFORNIA SUR,LA PAZ,222.0
00003093,SAN BRUNO,1497990.8861754392,1712685.1268949376,BAJA CALIFORNIA SUR,MULEGE,20.0
00003094,SANTA ANITA,1716104.0454990878,1259967.2482818235,BAJA CALIFORNIA SUR,LOS CABOS,80.0
00003095,E.T.A. 184 VILLA INSURGENTES,1520876.1521185061,1502068.2312162742,BAJA CALIFORNIA SUR,COMONDU,35.0
00003096,LAS CUEVAS,1720799.057185201,1299486.3317361337,BAJA CALIFORNIA SUR,LOS CABOS,80.0
00003097,EL PESCADERO,1670129.0023355407,1282982.4552383905,BAJA CALIFORNIA SUR,LA PAZ,60.0
00003098,LOS DOLORES,1443538.008481295,1647195.4261109172,BAJA CALIFORNIA SUR,MULEGE,120.0
00003099,SAN JUAN LONDO,1558010.3015794163,1605755.4601198502,BAJA CALIFORNIA SUR,LORETO,40.0
00003100,SAN ZACARIAS,1423695.3958073426,1716304.0522580203,BAJA CALIFORNIA SUR,MULEGE,90.0
00003101,VILLA MORELOS,1533213.183025149,1464349.7020918892,BAJA CALIFORNIA SUR,COMONDU,57.0
00003102,EMILIANO ZAPATA,1379693.7849987599,1765275.1412991327,BAJA CALIFORNIA SUR,MULEGE,60.0
00003103,SAN JOSE DE MAGDALENA,1488773.7919793816,1703040.694908284,BAJA CALIFORNIA SUR,MULEGE,230.0
00003104,LOS ROBLES,1678410.8343641357,1356677.4446609633,BAJA CALIFORNIA SUR,LA PAZ,665.0
00003105,SAN IGNACIO DE LOS ROMERO,1536883.3119600853,1536738.1844984607,BAJA CALIFORNIA SUR,COMONDU,140.0
00003106,SAN JOSE DEL PACIFICO,1273278.5221697933,1772916.1328289006,BAJA CALIFORNIA SUR,MULEGE,380.0
00003107,SANTA AGUEDA,1479320.5445127243,1725738.9948434394,BAJA CALIFORNIA SUR,MULEGE,220.0
00003108,HUATAMOTE,1567297.3240517385,1535797.3551885453,BAJA CALIFORNIA SUR,LORETO,342.0
00003109,LA POZA DE LEON,1581994.0241319074,1508918.172231817,BAJA CALIFORNIA SUR,COMONDU,360.0
00003110,ALFREDO V. BONFIL,1634429.5448052308,1371653.9755285187,BAJA CALIFORNIA SUR,LA PAZ,70.0
00003112,EL CARDON,1396581.8626011186,1679178.5816350281,BAJA CALIFORNIA SUR,MULEGE,2.0
00003113,EL CONEJO,1590581.9830993349,1366064.7742735134,BAJA CALIFORNIA SUR,LA PAZ,12.0
00003114,ENSENADA DE MUERTOS,1708312.0396098546,1350691.6396462142,BAJA CALIFORNIA SUR,LA PAZ,10.0
00003115,LOS LAURELES,1364336.3284130443,1772201.7261577435,BAJA CALIFORNIA SUR,MULEGE,70.0
00003116,LOS CERRITOS,1556863.8164867554,1491372.2930068357,BAJA CALIFORNIA SUR,COMONDU,130.0
00003117,BAHIA ASUNCION,1286438.8367160547,1727986.4324919,BAJA CALIFORNIA SUR,MULEGE,10.0
00003119,BENITO JUAREZ,1344570.7571984797,1805381.56945229,BAJA CALIFORNIA SUR,MULEGE,55.0
00003120,COLONIA PLUTARCO ELIAS CALLES,1671349.788844325,1267130.4923864715,BAJA CALIFORNIA SUR,LA PAZ,10.0
00003121,EL DATIL,1450147.1224916512,1686360.3601631902,BAJA CALIFORNIA SUR,MULEGE,440.0
00003122,GUILLERMO PRIETO,1388903.6588773292,1796721.4328296087,BAJA CALIFORNIA SUR,MULEGE,200.0
00003123,PUNTA EUGENIA,1216444.226427498,1812261.6597372245,BAJA CALIFORNIA SUR,MULEGE,10.0
00003124,RAMADITAS,1502016.8660061506,1487716.3623536385,BAJA CALIFORNIA SUR,COMONDU,30.0
00003125,SAN AGUSTIN,1598593.1131997877,1374915.0099727816,BAJA CALIFORNIA SUR,LA PAZ,100.0
00003126,SAN ANTONIO DE LA SIERRA,1458256.705287846,1645462.374043184,BAJA CALIFORNIA SUR,COMONDU,160.0
00003128,SAN LUIS GONZAGA,1566920.822525138,1459638.3429479476,BAJA CALIFORNIA SUR,COMONDU,160.0
00003129,SAN NICOLAS,1552986.3205668149,1641317.6533524052,BAJA CALIFORNIA SUR,LORETO,15.0
00003130,SAN RAMON,1570100.2433582894,1500479.9480034998,BAJA CALIFORNIA SUR,COMONDU,230.0
00003131,SANTA FE,1570482.1704414831,1392792.7898396428,BAJA CALIFORNIA SUR,LA PAZ,10.0
00003132,CIUDAD CONSTITUCION (OBS),1531965.5807130896,1473239.1505400124,BAJA CALIFORNIA SUR,COMONDU,48.3
00003133,SAN ANTONIO NORTE,1559337.0636706161,1596486.4185844215,BAJA CALIFORNIA SUR,LORETO,100.0
00003134,LOS CANTILITOS,1594734.0457706961,1423236.0973742418,BAJA CALIFORNIA SUR,LA PAZ,160.0
00003135,LA CANDELARIA,1682506.6733708065,1250412.4481543207,BAJA CALIFORNIA SUR,LOS CABOS,195.0
00003136,LOS FILOS,1643449.9436513279,1351039.2647240069,BAJA CALIFORNIA SUR,LA PAZ,169.0
00003137,LA SOLEDAD SUR,1685441.8811587205,1257786.6348023769,BAJA CALIFORNIA SUR,LA PAZ,400.0
00003138,LIGUI,1574927.332895598,1550493.7154408575,BAJA CALIFORNIA SUR,LORETO,10.0
00003139,C.E.F. LA PAZ,1671801.7163757924,1285032.4121192372,BAJA CALIFORNIA SUR,LA PAZ,92.0
00003140,SAN JUAN DE LA COSTA,1623439.2840116648,1397301.9004912546,BAJA CALIFORNIA SUR,LA PAZ,30.0
00003141,SAN LUCAS NORTE,1526523.7297398613,1540355.4270226064,BAJA CALIFORNIA SUR,COMONDU,200.0
00003143,LAS PALMAS,1719523.4554116465,1315181.6829304455,BAJA CALIFORNIA SUR,LA PAZ,15.0
00003144,MANGLE,1722764.6010285807,1278086.3669221622,BAJA CALIFORNIA SUR,LOS CABOS,285.0
00003146,SANTA RITA,1547232.5692512586,1425897.9190006468,BAJA CALIFORNIA SUR,LA PAZ,45.0
00003147,AGUAJITO,1490818.361477001,1607626.3710244468,BAJA CALIFORNIA SUR,COMONDU,180.0
00003148,EL MEZQUITAL,1458211.8875533359,1744016.250851378,BAJA CALIFORNIA SUR,MULEGE,450.0
00003149,SAN ISIDRO,1659118.7485845145,1315181.304699662,BAJA CALIFORNIA SUR,LA PAZ,120.0
00003150,TIGUANA,1585494.460754482,1491667.0147017492,BAJA CALIFORNIA SUR,COMONDU,290.0
00003151,PICHILINGUE,1660120.879797225,1383474.2788101775,BAJA CALIFORNIA SUR,LA PAZ,12.0
00003154,LEY FEDERAL DE AGUAS 5,1546445.29152341,1481628.6905398956,BAJA CALIFORNIA SUR,COMONDU,85.0
00003155,SAN RAYMUNDO,1447764.507491134,1630716.4009244074,BAJA CALIFORNIA SUR,COMONDU,40.0
00003156,SAN MIGUEL,1479504.123139579,1666047.025556895,BAJA CALIFORNIA SUR,MULEGE,400.0
00003158,SAN MARTIN,1476084.9288612998,1656150.9264526882,BAJA CALIFORNIA SUR,MULEGE,350.0
00003162,LAS BARRANCAS,1476685.3604157423,1476118.4646273367,BAJA CALIFORNIA SUR,COMONDU,60.0
00003163,AGUA CALIENTE,1708242.3750391814,1289378.5766565327,BAJA CALIFORNIA SUR,LOS CABOS,195.0
00003165,JUNTA DE LOS ARROYOS,1681162.6928889449,1315607.7298332534,BAJA CALIFORNIA SUR,LA PAZ,500.0
00003166,PABELLON,1495708.0096383,1580652.3499809508,BAJA CALIFORNIA SUR,COMONDU,40.0
00003167,EL SARGENTO,1691869.7197831646,1360793.3908856371,BAJA CALIFORNIA SUR,LA PAZ,20.0
00003168,LORETO (OBS),1569201.0995646878,1582022.5399755393,BAJA CALIFORNIA SUR,LORETO,6.8
00003169,SANTA ROSALIA (OBS),1489430.550504421,1727595.195608759,BAJA CALIFORNIA SUR,MULEGE,82.0
00003172,GUAJADEMI,1489912.0663386097,1624125.7556799888,BAJA CALIFORNIA SUR,COMONDU,195.0
00003173,SAN PEDRITO (CFE),1570935.0164669724,1458550.2935584458,BAJA CALIFORNIA SUR,COMONDU,170.0
00003174,GUERRERO NEGRO,1319107.7960033717,1816744.7461396523,BAJA CALIFORNIA SUR,MULEGE,10.0
00003175,LA MUELA,1665864.8075101548,1307283.81105526,BAJA CALIFORNIA SUR,LA PAZ,140.0
00003176,LA FORTUNA,1572658.6712627606,1430987.5165669715,BAJA CALIFORNIA SUR,LA PAZ,130.0
00003177,VALLE PERDIDO,1676851.0974951433,1319222.4934516943,BAJA CALIFORNIA SUR,LA PAZ,400.0
00003178,SANTA INES,1672880.1945970268,1302500.5279360057,BAJA CALIFORNIA SUR,LA PAZ,300.0
00003179,LEY FEDERAL DE AGUAS 4,1542084.3846989903,1493731.9366495353,BAJA CALIFORNIA SUR,COMONDU,75.0
00003180,LEY FEDERAL DE AGUAS 1,1535128.889330207,1509019.6274057354,BAJA CALIFORNIA SUR,COMONDU,55.0
00003181,LA NUEVA CALIFORNIA,1709323.4586781631,1288461.8434730347,BAJA CALIFORNIA SUR,LOS CABOS,195.0
00003182,EL CRUCERO,1680323.1627631,1290679.1041352183,BAJA CALIFORNIA SUR,LA PAZ,520.0
00003183,SAN VICENTE DE LA SIERRA,1687144.477618279,1260878.5655746462,BAJA CALIFORNIA SUR,LA PAZ,650.0
00003184,JOSEFA ORTIZ DE DOMINGUEZ,1513137.957675776,1473507.244153776,BAJA CALIFORNIA SUR,COMONDU,30.0
00003185,SANTA MARTHA,1420326.3476870896,1762100.72076247,BAJA CALIFORNIA SUR,MULEGE,700.0
00003186,AGUA DE SAN ANTONIO,1694540.3593538362,1317617.893786573,BAJA CALIFORNIA SUR,LA PAZ,840.0
00003187,EL IHUAJIL,1556552.1218009582,1469609.9518845598,BAJA CALIFORNIA SUR,COMONDU,105.0
00003188,SAN JAVIER SUR,1700407.3584909022,1240779.6892801337,BAJA CALIFORNIA SUR,LOS CABOS,220.0
00003189,EL SAUZAL,1693651.0347509244,1247371.655829201,BAJA CALIFORNIA SUR,LOS CABOS,420.0
00003190,SAN LAZARO,1720826.8453896134,1305275.9372040792,BAJA CALIFORNIA SUR,LOS CABOS,79.0
00003191,SAN FRANCISCO DE LA SIERRA,1415157.5694189682,1768007.725241924,BAJA CALIFORNIA SUR,MULEGE,1080.0
00003194,BUENAVISTA SUR,1675538.0005428516,1350710.846425741,BAJA CALIFORNIA SUR,LA PAZ,400.0
00003195,QUEMADO,1670824.3648277866,1358887.3834658535,BAJA CALIFORNIA SUR,LA PAZ,390.0
00003196,LA HIGUERILLA,1682849.6751566208,1338037.7680911268,BAJA CALIFORNIA SUR,LA PAZ,420.0
00003197,LA PALMILLA,1702190.2582476947,1328442.016430916,BAJA CALIFORNIA SUR,LA PAZ,540.0
00003198,POTRERILLOS,1610153.998607576,1432303.7801733492,BAJA CALIFORNIA SUR,LA PAZ,340.0
00004001,BOLONCHEN,3776026.064060294,943602.5172360294,CAMPECHE,HOPELCHEN,120.0
00004002,CALKINI (SMN),3740893.2032878352,980078.3377341354,CAMPECHE,CALKINI,15.0
00004003,CAMPECHE (OBS),3699335.7689858396,918388.1863275748,CAMPECHE,CAMPECHE,10.0
00004004,CANDELARIA (SMN),3656389.394461122,732368.5332471853,CAMPECHE,CANDELARIA,40.0
00004005,CAYO ARCAS,3544247.1740966663,947741.9352326461,CAMPECHE,INSULAR CAMPECHE,6.0
00004006,CAYO ARENAS,3587221.0025179903,1162019.3788915474,CAMPECHE,INSULAR CAMPECHE,3.0
00004007,EL CARMEN (SMN),3577373.27032739,778481.3966112296,CAMPECHE,CARMEN,5.0
00004008,CHAMPOTON (SMN),3680978.6654229597,863420.0377348434,CAMPECHE,CHAMPOTON,10.0
00004009,DZIBALCHEN,3782137.0976771326,883832.5438421819,CAMPECHE,HOPELCHEN,110.0
00004010,ESCARCEGA (SMN),3684882.3575370735,781137.5112600927,CAMPECHE,ESCARCEGA,80.0
00004011,HECELCHAKAN (DGE),3734298.69090625,959979.1115357429,CAMPECHE,HECELCHAKAN,15.0
00004012,HOOL,3711472.4197641704,883849.7451393346,CAMPECHE,CHAMPOTON,25.0
00004013,HOPELCHEN,3768394.596591629,915732.1770405613,CAMPECHE,HOPELCHEN,100.0
00004014,ISLA ARENAS,3696677.7724511474,1012987.3680799262,CAMPECHE,CALKINI,1.0
00004015,ISLA AGUADA,3604311.366485133,794708.7840782085,CAMPECHE,CARMEN,1.0
00004016,ISLA PEREZ,3761403.439216257,1206056.5550705888,CAMPECHE,INSULAR CAMPECHE,3.0
00004017,ITURBIDE,3795343.153718574,898171.1676064327,CAMPECHE,HOPELCHEN,80.0
00004018,LA ESPERANZA,3757967.322937833,738513.17476996,CAMPECHE,CALAKMUL,290.0
00004019,NANZAL,3628689.8167778105,739081.2036347642,CAMPECHE,CARMEN,10.0
00004020,MIGUEL HIDALGO,3680536.7526957327,711931.1270311058,CAMPECHE,CANDELARIA,67.0
00004021,MONCLOVA,3681253.403858188,720121.0619307102,CAMPECHE,CANDELARIA,100.0
00004023,NILCHI,3723164.3464933536,921613.5774423479,CAMPECHE,CAMPECHE,10.0
00004024,PALIZADA,3545643.3972224,731904.5963748699,CAMPECHE,PALIZADA,4.0
00004025,PALMAR DE VISTA ALEGRE,3554390.3192525255,721184.1350036184,CAMPECHE,PALIZADA,3.0
00004026,PIXOYAL (DGE),3696926.109541122,818627.1203502588,CAMPECHE,CHAMPOTON,40.0
00004027,PLACERES,3827631.460807964,743243.5567864015,CAMPECHE,CALAKMUL,230.0
00004028,PUSTUNICH,3707573.276812272,842804.8360733173,CAMPECHE,CHAMPOTON,30.0
00004029,SABANCUY,3636153.1920379205,818185.6985202753,CAMPECHE,CARMEN,5.0
00004030,SAN ISIDRO,3652180.4757698216,781617.1868597479,CAMPECHE,CARMEN,10.0
00004031,SILVITUC,3731073.53162466,788599.1268741793,CAMPECHE,ESCARCEGA,75.0
00004032,TENABO (SMN),3725276.6133469017,942633.0317050535,CAMPECHE,TENABO,7.0
00004033,TRIANGULO OESTE,3502954.731454116,1031006.4099651292,CAMPECHE,INSULAR CAMPECHE,1.0
00004034,XCUPIL (SMN),3768055.6074791714,911150.930899882,CAMPECHE,HOPELCHEN,80.0
00004035,XMABEN,3828563.775495459,863011.5224196636,CAMPECHE,HOPELCHEN,130.0
00004036,XPUGIL,3827133.481942032,782343.0902309084,CAMPECHE,CALAKMUL,250.0
00004037,ZOH LAGUNA,3823987.6012438308,791371.3666208009,CAMPECHE,CALAKMUL,265.0
00004038,CAMPECHE (DGE),3695961.966308959,919101.2881703947,CAMPECHE,CAMPECHE,10.0
00004039,CANDELARIA (DGE),3656432.7218615757,732187.053958711,CAMPECHE,CANDELARIA,50.0
00004040,EL CARMEN (DGE),3578537.5187704605,778195.491831881,CAMPECHE,CARMEN,3.0
00004041,CHAMPOTON (DGE),3680234.1653161673,863976.5079418193,CAMPECHE,CHAMPOTON,10.0
00004042,ESCARCEGA (DGE),3685737.7415825687,780712.2477763462,CAMPECHE,ESCARCEGA,85.0
00004043,HECELCHAKAN (SMN),3735325.0421893904,961601.3360587151,CAMPECHE,HECELCHAKAN,50.0
00004044,PIXOYAL (SMN),3696967.3914079266,818476.5343305607,CAMPECHE,CHAMPOTON,40.0
00004045,EDZNA I,3743923.5039556157,880514.2723463211,CAMPECHE,CAMPECHE,125.0
00004046,ALTAMIRA,3735845.195458766,782677.3084612245,CAMPECHE,ESCARCEGA,100.0
00004047,CASTAMAY,3706522.9527470553,919459.408209538,CAMPECHE,CAMPECHE,25.0
00004050,E.T.A. 006 TENABO,3728588.7397628212,944750.408440267,CAMPECHE,TENABO,7.0
00004051,E.T.A. 086 CALKINI,3741263.837241479,980847.0012628005,CAMPECHE,CALKINI,15.0
00004052,CANASAYAB,3696176.081708419,858473.7292335712,CAMPECHE,CHAMPOTON,37.0
00004053,SANTA CRISTINA,3711868.9062345605,917402.011461516,CAMPECHE,CAMPECHE,10.0
00004054,CHICBUL,3664351.3955508927,798773.44841108,CAMPECHE,CARMEN,25.0
00004055,CAMPO EXPERIMENTAL EL TORMENTO,3687488.173063834,780850.1430342162,CAMPECHE,ESCARCEGA,50.0
00004056,MOLINO CHUMPAN,3585616.986613936,699897.2661063783,CAMPECHE,PALIZADA,10.0
00004057,MAMANTEL,3648994.4052814525,769523.0276170921,CAMPECHE,CARMEN,12.0
00004058,NOH YAXCHE,3730798.491826893,896746.5904385037,CAMPECHE,CAMPECHE,30.0
00004059,TINUN,3726504.50769116,934771.0646933774,CAMPECHE,TENABO,50.0
00004060,XBONIL,3745036.168260482,789439.454489758,CAMPECHE,CALAKMUL,70.0
00004061,CONHUAS,3771469.2136466955,780991.8066736163,CAMPECHE,CALAKMUL,170.0
00004062,YOHALTUN,3725748.581577953,830092.1187074742,CAMPECHE,CHAMPOTON,30.0
00004063,EDZNA II,3734603.594018331,887371.2850797969,CAMPECHE,CAMPECHE,30.0
00004064,BECAL,3742672.345885691,987573.2846897355,CAMPECHE,CALKINI,16.0
00004065,NUNKINI,3731430.4276349284,982334.2457294284,CAMPECHE,CALKINI,25.0
00004066,XCUPIL (DGE),3767588.4166259496,905328.1763566333,CAMPECHE,HOPELCHEN,60.0
00004067,CALKINI (DGE),3740967.276503099,981621.4229694625,CAMPECHE,CALKINI,15.0
00004068,CHINA,3703501.685974148,900981.7609747659,CAMPECHE,CAMPECHE,10.0
00004070,DZITBALCHE,3740757.9093066184,975794.3752615749,CAMPECHE,CALKINI,30.0
00004071,POCYAXUN,3715785.878705035,908249.6227430167,CAMPECHE,CAMPECHE,20.0
00004072,SIHO CHAC,3693452.550914659,881632.5209130987,CAMPECHE,CHAMPOTON,15.0
00004073,TENABO (DGE),3726055.768977709,943404.2321613191,CAMPECHE,TENABO,10.0
00004075,CANKI,3737695.455557785,938647.7172612689,CAMPECHE,TENABO,50.0
00004076,CHUNCHINTOK,3799458.717178827,874278.7550226741,CAMPECHE,HOPELCHEN,150.0
00004077,SAN JUAN BAUTISTA,3758585.698332611,927757.8996102868,CAMPECHE,HOPELCHEN,90.0
00004078,CHAC CHEITO,3715993.2298951857,833084.091184976,CAMPECHE,CHAMPOTON,90.0
00004079,VISTA ALEGRE,3593085.16076539,712014.7229847221,CAMPECHE,CARMEN,10.0
00004080,ALVARADO,3845072.1818994777,729431.0235508563,CAMPECHE,CALAKMUL,170.0
00004081,CRISTOBAL COLON,3823746.4993237206,750239.3394057843,CAMPECHE,CALAKMUL,250.0
00004082,PABLO T. BURGOS,3692198.6634034766,747595.7227515974,CAMPECHE,CANDELARIA,50.0
00004083,ENTRE HERMANOS,3644013.64812344,761632.8898663856,CAMPECHE,CARMEN,40.0
00004084,TIXMUCUY,3724139.3209988913,894784.9482386598,CAMPECHE,CAMPECHE,34.0
00004085,POMUCH,3730424.8256661566,954524.5430008401,CAMPECHE,HECELCHAKAN,10.0
00004086,EL ZAPOTE,3576544.1092127273,730010.8869841639,CAMPECHE,CARMEN,10.0
00004087,POCBOC,3736950.8779522935,966132.353786471,CAMPECHE,HECELCHAKAN,10.0
00005001,AGUA NUEVA,2639902.1755459583,1763520.0406337734,COAHUILA DE ZARAGOZA,GUERRERO,370.0
00005002,ALLENDE (SMN),2614176.881480201,1807979.7554150454,COAHUILA DE ZARAGOZA,ALLENDE,374.0
00005003,ARTEAGA (SMN),2615098.189393755,1489660.0625032273,COAHUILA DE ZARAGOZA,ARTEAGA,1660.0
00005004,BAJIO DE AHUICHILA,2436561.093469136,1452535.784199886,COAHUILA DE ZARAGOZA,VIESCA,1300.0
00005005,CANDELA (DGE),2622751.235240387,1643203.4413444453,COAHUILA DE ZARAGOZA,CANDELA,582.0
00005006,COLONIA TORREON JARDIN,2359970.863850665,1499068.741318274,COAHUILA DE ZARAGOZA,TORREON,1163.0
00005007,CONCORDIA,2388524.052996956,1526382.789201035,COAHUILA DE ZARAGOZA,SAN PEDRO,1105.0
00005008,CONCHOS,2561346.0302914158,1766489.8881817688,COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS,380.0
00005009,CUATRO CIENEGAS (DGE),2493295.744358831,1657178.346741802,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,730.0
00005010,EJIDO EL SOCORRO,2468847.0990685397,1734308.7604773715,COAHUILA DE ZARAGOZA,OCAMPO,1320.0
00005011,EJIDO REATA,2591958.8332313136,1564261.3515600136,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,936.0
00005012,EJIDO SAN BLAS,2527792.151268365,1706252.4206984525,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,720.0
00005013,EJIDO SAN MIGUEL,2407412.072193205,1841381.464961884,COAHUILA DE ZARAGOZA,OCAMPO,1060.0
00005015,EUTIMIAS,2420369.770378925,1859380.0516253405,COAHUILA DE ZARAGOZA,OCAMPO,1040.0
00005016,GENERAL CEPEDA,2552516.6485556806,1481915.0605509763,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,1400.0
00005018,LAS NIEVES,2498723.862858753,1520037.5638107073,COAHUILA DE ZARAGOZA,PARRAS,1140.0
00005019,MONCLOVA (OBS),2557152.030661989,1650177.6055429957,COAHUILA DE ZARAGOZA,MONCLOVA,615.4
00005020,MUZQUIZ (DGE),2547202.400519511,1756272.0097295227,COAHUILA DE ZARAGOZA,MUZQUIZ,490.0
00005021,NUEVA ROSITA,2573640.825518951,1761635.8263383538,COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS,369.0
00005022,OCAMPO,2460894.833134617,1694743.071434681,COAHUILA DE ZARAGOZA,OCAMPO,1100.0
00005023,PALESTINA (DGE),2598363.582820859,1899210.5180087397,COAHUILA DE ZARAGOZA,JIMENEZ,340.0
00005024,PARRAS,2482705.7373926737,1487922.9327168206,COAHUILA DE ZARAGOZA,PARRAS,1500.0
00005025,PIEDRAS NEGRAS (OBS),2644747.1705216058,1848833.1084083838,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,249.7
00005026,PRESA COYOTE,2353063.0289071673,1500117.8352899952,COAHUILA DE ZARAGOZA,TORREON,1223.0
00005027,EL CUIJE,2366112.4299586476,1517018.4462202245,COAHUILA DE ZARAGOZA,MATAMOROS,1120.0
00005028,PRESA DE GUADALUPE,2394798.9259210615,1523639.8935267692,COAHUILA DE ZARAGOZA,SAN PEDRO,1110.0
